
CET,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2006-1-31,-1,-6,-10,-4,-8,-11,100,91,75,1024,1023,1023,7,3,0,14,6,,0.00,5,Fog,214<br />
2006-2-1,-3,-7,-10,-4,-8,-11,100,93,86,1023,1022,1019,5,1,0,10,3,,0.00,5,Fog-Snow,360<br />
2006-2-2,-3,-9,-14,-4,-10,-15,100,93,85,1019,1017,1016,3,1,0,8,2,,0.00,1,Fog,11<br />
2006-2-3,-2,-7,-11,-4,-7,-12,100,91,80,1018,1017,1017,10,6,0,13,5,,0.00,6,Fog-Snow,288<br />
2006-2-4,-1,-3,-6,-2,-4,-8,100,92,80,1028,1022,1019,10,6,1,19,6,,0.00,7,Snow,297<br />
2006-2-5,-3,-10,-16,-9,-12,-18,93,79,55,1029,1028,1026,10,8,6,13,5,,0.00,5,,165<br />
2006-2-6,-4,-9,-13,-6,-11,-14,93,81,63,1027,1025,1021,10,6,3,19,5,,0.00,4,Snow,186<br />
2006-2-7,2,-1,-3,1,-1,-5,100,92,86,1020,1012,1009,10,8,2,45,29,,0.00,7,Rain-Snow,236<br />
2006-2-8,2,1,1,0,0,-1,93,88,81,1009,1003,998,10,10,8,42,29,55,0.00,7,Rain-Snow,226<br />
2006-2-9,2,0,-2,0,-2,-4,100,85,75,1000,1000,999,10,8,1,39,31,58,0.00,5,Rain-Snow,237<br />
2006-2-10,1,0,-1,0,-1,-3,100,94,80,1016,1007,1001,10,5,1,34,26,,0.00,8,Snow,273<br />
2006-2-11,0,-3,-7,-2,-3,-8,100,89,69,1026,1023,1017,10,9,2,21,14,,0.00,6,Snow,313<br />
2006-2-12,-1,-3,-6,-4,-6,-8,93,84,69,1025,1024,1023,10,9,2,14,11,27,0.00,6,Snow,262<br />
2006-2-13,1,-3,-6,-5,-6,-9,86,77,60,1023,1023,1022,10,10,10,16,13,,0.00,6,,245<br />
2006-2-14,1,-4,-9,-4,-7,-10,93,81,60,1022,1021,1019,10,9,8,19,10,,0.00,4,,225<br />
2006-2-15,3,1,-1,1,-2,-4,100,85,75,1019,1009,1000,10,10,6,24,14,,0.00,7,Rain-Snow,159<br />
2006-2-16,3,2,2,2,1,1,100,93,87,1000,994,992,10,7,2,21,13,,0.00,7,Rain,177<br />
2006-2-17,5,3,2,2,1,-1,100,85,70,1000,995,992,10,10,10,34,16,,0.00,5,Rain,211<br />
2006-2-18,5,3,1,2,0,-1,87,83,75,1003,1002,1000,10,10,10,26,16,,0.00,5,Rain,169<br />
2006-2-19,8,4,0,2,-1,-2,87,75,57,1006,1005,1003,10,10,10,26,14,,0.00,2,,180<br />
2006-2-20,4,1,-2,2,0,-3,100,91,81,1007,1004,1002,9,5,3,14,8,,0.00,6,,3<br />
2006-2-21,2,1,0,1,-1,-1,100,92,87,1018,1012,1007,9,6,4,16,10,,0.00,8,,322<br />
2006-2-22,0,-1,-1,0,-2,-3,100,90,80,1022,1021,1018,10,9,4,19,13,,0.00,7,Snow,8<br />
2006-2-23,-1,-2,-3,-3,-3,-5,100,89,75,1022,1021,1020,10,8,3,23,11,,0.00,7,Snow,29<br />
2006-2-24,2,-2,-5,-4,-6,-7,93,78,60,1022,1020,1018,10,9,5,29,18,,0.00,6,,73<br />
2006-2-25,0,-3,-6,-5,-7,-8,86,77,55,1018,1014,1012,10,10,10,23,18,,0.00,4,,60<br />
2006-2-26,-3,-4,-5,-5,-7,-8,93,85,74,1013,1013,1012,10,7,2,23,16,,0.00,7,Snow,358<br />
2006-2-27,-1,-6,-10,-6,-8,-13,93,76,40,1015,1013,1012,10,10,8,19,11,,0.00,4,Snow,257<br />
2006-2-28,1,-3,-6,-5,-7,-9,80,68,51,1011,1005,1000,10,10,10,21,16,,0.00,5,,187<br />
2006-3-1,1,-1,-3,-2,-5,-7,100,78,56,1004,1000,997,10,9,2,37,23,,0.00,5,Snow,227<br />
2006-3-2,1,-3,-6,-5,-7,-9,93,75,55,1004,1003,1002,10,10,10,39,23,,0.00,3,,221<br />
2006-3-3,2,-2,-6,-1,-5,-8,100,82,52,1004,998,990,10,7,1,21,14,,0.00,6,Snow,172<br />
2006-3-4,1,-1,-3,-2,-3,-5,100,89,65,998,995,991,10,7,1,19,11,,0.00,7,Fog-Snow,290<br />
2006-3-5,1,-3,-6,-5,-6,-7,93,80,60,1007,1002,998,10,10,10,34,13,,0.00,3,,239<br />
2006-3-6,2,-2,-5,-2,-4,-6,93,82,65,1011,1009,1007,10,10,7,27,23,,0.00,4,Snow,238<br />
2006-3-7,2,-2,-5,-2,-4,-7,93,82,60,1018,1014,1011,10,10,7,24,14,,0.00,4,Snow,283<br />
2006-3-8,2,-3,-7,-4,-7,-9,93,75,56,1018,1012,1003,10,10,9,23,11,,0.00,3,,171<br />
2006-3-9,5,1,-3,3,-1,-5,100,94,80,1002,998,996,10,5,1,37,11,27,0.00,8,Rain-Snow,148<br />
2006-3-10,6,3,2,3,1,-1,93,84,70,1002,1001,999,10,10,10,34,19,,0.00,6,Rain,232<br />
2006-3-11,4,0,-4,1,-1,-4,100,91,70,1005,1002,1000,10,7,1,24,13,,0.00,7,Fog-Rain-Snow,283<br />
2006-3-12,-4,-7,-9,-5,-7,-10,100,92,80,1028,1019,1005,10,3,0,37,26,,0.00,8,Snow,336<br />
2006-3-13,-3,-7,-11,-8,-9,-11,100,84,64,1030,1029,1028,10,10,7,24,14,,0.00,2,,348<br />
2006-3-14,-2,-4,-7,-4,-6,-9,100,86,80,1028,1025,1023,10,8,5,21,13,,0.00,7,Snow,345<br />
2006-3-15,-2,-3,-5,-4,-5,-6,100,88,80,1023,1021,1020,10,7,3,14,8,,0.00,8,Snow,7<br />
2006-3-16,1,-1,-3,-1,-3,-5,100,84,70,1023,1021,1020,10,6,2,11,6,,0.00,7,Snow,351<br />
2006-3-17,1,0,-1,-1,-2,-2,100,91,81,1022,1021,1021,10,5,2,19,10,,0.00,7,Snow,344<br />
2006-3-18,1,0,-1,-1,-1,-2,100,93,87,1021,1019,1017,10,7,2,14,10,,0.00,8,Snow,343<br />
2006-3-19,6,2,-2,0,-2,-3,100,80,61,1017,1012,1009,10,9,6,16,6,,0.00,6,,164<br />
2006-3-20,7,2,-2,1,-2,-3,100,84,61,1011,1009,1006,9,6,4,11,6,,0.00,3,,98<br />
2006-3-21,4,1,-2,0,-1,-3,100,86,75,1008,1007,1006,8,6,3,11,8,,0.00,4,,21<br />
2006-3-22,3,0,-2,0,-2,-5,100,85,56,1011,1007,1006,10,5,0,19,10,,0.00,7,Fog-Rain-Snow,343<br />
2006-3-23,5,0,-4,-4,-6,-7,86,70,48,1015,1013,1010,10,10,10,14,8,,0.00,3,,14<br />
2006-3-24,6,0,-5,-2,-6,-8,81,63,39,1015,1009,1006,,,,19,11,,0.00,,,121<br />
2006-3-25,11,6,2,8,3,-3,93,82,65,1013,1009,1006,10,9,4,27,11,,0.00,7,Rain,180<br />
2006-3-26,13,9,6,11,8,5,100,91,82,1014,1013,1011,10,10,10,39,21,,0.00,7,Rain,220<br />
2006-3-27,20,14,8,12,9,7,100,78,52,1014,1010,1007,10,9,8,32,16,,0.00,6,Rain,203<br />
2006-3-28,12,9,7,9,8,6,94,88,82,1009,1006,1003,10,9,4,32,19,52,0.00,7,Rain,210<br />
2006-3-29,11,8,6,6,4,2,93,78,54,1013,1007,1004,10,10,10,34,21,,0.00,5,Rain,250<br />
2006-3-30,11,7,4,7,4,2,93,79,62,1014,1011,1007,10,10,10,37,21,39,0.00,6,Rain,217<br />
2006-3-31,14,11,9,8,7,5,93,79,55,1012,1007,1003,10,10,7,47,27,64,0.00,5,Rain,240<br />
2006-4-1,16,11,7,8,7,5,93,77,55,1013,1012,1011,10,10,10,34,23,,0.00,5,Rain,229<br />
2006-4-2,16,11,7,8,6,3,93,76,42,1015,1013,1011,10,10,10,48,21,61,0.00,5,Rain,229<br />
2006-4-3,13,9,5,7,4,0,93,76,44,1017,1014,1012,10,10,10,39,21,,0.00,5,Rain,248<br />
2006-4-4,9,4,1,3,1,-1,93,78,62,1017,1015,1012,10,10,10,29,14,52,0.00,3,Rain,240<br />
2006-4-5,6,3,0,2,-1,-4,100,80,57,1012,1009,1006,10,6,0,21,10,,0.00,7,Fog-Rain,354<br />
2006-4-6,7,3,-1,-2,-4,-6,86,61,39,1015,1014,1010,10,10,10,16,10,,0.00,4,,286<br />
2006-4-7,12,6,-1,-2,-4,-6,86,57,30,1016,1015,1014,,,,13,8,27,0.00,,,206<br />
2006-4-8,15,8,0,0,-2,-4,80,50,27,1014,1012,1009,,,,27,14,,0.00,,,203<br />
2006-4-9,13,8,4,2,1,-1,76,59,41,1012,1011,1009,10,10,10,32,18,,0.00,8,Rain,227<br />
2006-4-10,8,4,0,3,2,0,100,89,62,1012,1011,1010,10,7,2,34,14,,0.00,8,Rain-Snow,39<br />
2006-4-11,7,3,1,2,0,-3,100,78,53,1016,1014,1012,10,9,6,27,21,,0.00,6,Rain-Snow,341<br />
2006-4-12,7,3,0,2,0,-3,87,77,61,1016,1012,1010,10,10,10,26,14,,0.00,6,Rain,229<br />
2006-4-13,10,7,3,4,2,1,93,76,54,1012,1011,1008,10,10,10,37,19,,0.00,6,Rain,241<br />
2006-4-14,9,7,6,6,4,3,93,86,76,1014,1010,1007,10,10,6,45,26,45,0.00,7,Rain,246<br />
2006-4-15,14,7,1,5,3,0,100,71,44,1018,1015,1012,10,10,10,14,10,,0.00,2,,183<br />
2006-4-16,16,12,8,10,7,4,94,77,59,1012,1009,1007,10,10,10,50,19,55,0.00,6,Rain,219<br />
2006-4-17,15,11,8,9,7,5,87,79,55,1013,1011,1009,10,10,7,29,21,,0.00,6,Rain,244<br />
2006-4-18,15,11,8,7,4,0,93,67,36,1015,1013,1012,10,10,10,16,10,,0.00,5,Rain,288<br />
2006-4-19,17,11,6,6,3,0,87,59,34,1016,1015,1014,10,10,10,11,6,,0.00,2,,42<br />
2006-4-20,18,12,6,6,3,0,81,57,32,1017,1016,1014,10,10,10,13,8,,0.00,1,,42<br />
2006-4-21,20,13,6,6,3,2,81,51,30,1018,1017,1016,,,,14,6,,0.00,,,146<br />
2006-4-22,20,14,8,10,6,3,94,62,37,1017,1016,1014,10,10,8,24,11,47,0.00,4,Rain-Thunderstorm,259<br />
2006-4-23,17,11,6,10,8,5,100,83,55,1017,1015,1014,10,9,4,14,8,,0.00,4,Fog-Rain-Thunderstorm,191<br />
2006-4-24,18,12,6,10,7,5,100,76,49,1020,1019,1017,10,8,3,11,6,,0.00,2,,10<br />
2006-4-25,22,14,7,10,7,5,87,63,35,1019,1019,1017,9,9,9,11,6,,0.00,,,1<br />
2006-4-26,23,16,9,12,9,6,94,67,40,1018,1016,1014,10,10,10,37,6,,0.00,4,Rain-Thunderstorm,193<br />
2006-4-27,19,16,12,13,11,10,94,81,56,1016,1015,1014,10,9,7,21,8,,0.00,6,Rain,309<br />
2006-4-28,13,9,5,11,8,3,94,89,81,1015,1014,1013,10,8,4,26,14,,0.00,7,Rain,348<br />
2006-4-29,10,7,4,6,4,2,100,87,71,1013,1011,1009,10,8,3,27,8,,0.00,5,Rain-Thunderstorm,254<br />
2006-4-30,10,7,3,3,2,0,93,77,50,1015,1014,1013,10,10,10,16,10,,0.00,5,Rain,168<br />
2006-5-1,15,8,2,5,2,-2,100,68,31,1014,1013,1012,10,5,1,16,6,,0.00,3,Fog,230<br />
2006-5-2,18,13,8,7,4,2,81,59,42,1019,1016,1013,10,10,10,14,8,,0.00,6,Rain,162<br />
2006-5-3,21,13,6,11,7,5,93,66,37,1023,1022,1019,10,7,4,19,10,,0.00,1,,133<br />
2006-5-4,20,13,7,11,7,5,93,64,37,1025,1024,1023,10,9,8,29,14,45,0.00,1,,113<br />
2006-5-5,20,13,7,8,4,0,93,55,26,1026,1025,1024,10,9,9,37,19,52,0.00,0,,111<br />
2006-5-6,20,13,6,4,2,-1,76,48,24,1025,1024,1022,,,,29,10,40,0.00,,,76<br />
2006-5-7,20,14,8,7,3,0,76,50,28,1024,1023,1021,10,10,10,26,11,,0.00,1,,72<br />
2006-5-8,21,14,8,5,3,0,67,47,26,1021,1018,1015,10,10,10,23,8,45,0.00,6,Rain,48<br />
2006-5-9,21,13,7,8,6,1,82,57,27,1015,1014,1013,10,10,10,37,11,,0.00,2,,68<br />
2006-5-10,20,14,8,6,3,-2,76,47,27,1016,1015,1014,,,,32,13,47,0.00,,,12<br />
2006-5-11,21,13,6,6,3,1,81,52,30,1018,1017,1016,,,,13,5,,0.00,,,240<br />
2006-5-12,24,16,8,8,4,2,76,47,25,1019,1017,1016,,,,13,8,27,0.00,,,188<br />
2006-5-13,18,14,11,13,8,4,88,68,48,1018,1016,1015,10,10,10,32,18,52,0.00,6,Rain,229<br />
2006-5-14,18,14,10,11,9,7,94,75,49,1022,1018,1015,10,10,7,21,14,37,0.00,6,Rain,288<br />
2006-5-15,20,14,9,9,8,6,88,66,46,1023,1021,1017,10,10,10,13,8,,0.00,5,,81<br />
2006-5-16,22,17,13,14,12,9,88,71,50,1017,1015,1014,10,10,7,24,13,45,0.00,5,Rain-Thunderstorm,242<br />
2006-5-17,17,14,12,13,12,10,100,85,68,1020,1018,1014,10,9,3,37,11,,0.00,6,Rain-Hail-Thunderstorm,277<br />
2006-5-18,20,14,9,16,12,9,100,88,68,1020,1015,1012,10,7,0,27,11,,0.00,6,Fog-Rain,197<br />
2006-5-19,18,14,10,13,10,6,94,74,52,1013,1011,1010,10,10,10,42,21,60,0.00,4,Rain,244<br />
2006-5-20,18,13,9,10,7,6,87,68,48,1011,1006,1000,10,10,7,47,21,85,0.00,5,Rain-Thunderstorm,221<br />
2006-5-21,18,13,9,9,7,5,87,69,42,1011,1007,1003,10,10,10,40,31,53,0.00,3,,241<br />
2006-5-22,26,17,9,14,9,6,94,64,28,1011,1008,1004,10,10,8,32,18,50,0.00,5,Rain-Thunderstorm,177<br />
2006-5-23,16,13,11,13,9,4,94,74,55,1020,1015,1009,10,10,10,35,19,,0.00,6,,235<br />
2006-5-24,17,12,8,7,4,0,82,58,32,1023,1021,1019,10,10,10,24,14,32,0.00,1,,250<br />
2006-5-25,14,10,7,8,6,3,82,69,58,1020,1019,1018,10,10,8,32,21,52,0.00,6,Rain,240<br />
2006-5-26,16,13,10,10,8,4,94,78,48,1021,1018,1014,10,9,5,27,19,,0.00,6,Rain,265<br />
2006-5-27,18,14,10,13,11,9,100,80,59,1020,1017,1013,10,9,4,39,16,55,0.00,6,Rain,275<br />
2006-5-28,17,13,10,13,9,4,100,76,48,1016,1013,1010,10,9,3,40,16,58,0.00,6,Rain,272<br />
2006-5-29,15,10,5,8,5,2,93,73,48,1015,1011,1006,10,10,10,24,11,,0.00,5,Rain,266<br />
2006-5-30,12,9,7,7,6,4,100,85,58,1008,1006,1005,10,10,4,23,13,29,0.00,6,Rain,288<br />
2006-5-31,11,8,5,5,4,2,93,77,58,1015,1011,1008,10,10,10,27,18,,0.00,5,Rain,276<br />
2006-6-1,11,8,6,7,5,2,100,83,54,1021,1017,1015,10,10,7,21,14,,0.00,6,Rain,289<br />
2006-6-2,15,8,2,5,4,1,93,72,48,1025,1024,1022,10,10,10,26,11,,0.00,6,,325<br />
2006-6-3,17,12,8,8,6,4,82,64,45,1025,1023,1020,10,10,10,27,19,,0.00,4,,344<br />
2006-6-4,12,10,9,9,6,3,94,76,58,1020,1019,1017,10,10,10,34,16,50,0.00,6,Rain,308<br />
2006-6-5,13,9,5,5,3,1,93,69,50,1022,1020,1019,10,10,10,23,13,,0.00,5,,306<br />
2006-6-6,14,8,2,7,4,1,93,72,48,1026,1024,1022,10,10,10,16,8,,0.00,5,,305<br />
2006-6-7,17,11,6,8,6,3,93,71,42,1027,1026,1026,10,10,10,16,8,,0.00,4,,338<br />
2006-6-8,19,12,5,8,5,2,87,60,32,1028,1027,1026,10,10,10,11,6,,0.00,1,,293<br />
2006-6-9,21,14,9,10,8,6,87,63,40,1027,1025,1023,10,10,10,16,8,,0.00,2,,326<br />
2006-6-10,19,16,13,11,8,5,82,63,43,1027,1024,1022,10,10,10,24,11,,0.00,4,,21<br />
2006-6-11,22,13,6,10,7,4,87,56,35,1030,1029,1027,,,,19,6,,0.00,,,84<br />
2006-6-12,26,18,10,12,9,5,87,54,26,1029,1028,1025,,,,16,5,,0.00,,,99<br />
2006-6-13,27,19,12,13,10,7,77,53,30,1026,1024,1020,,,,10,5,,0.00,,,302<br />
2006-6-14,28,20,12,16,12,9,88,57,34,1020,1018,1016,10,10,10,10,5,,0.00,1,,60<br />
2006-6-15,28,20,13,17,12,9,88,58,30,1019,1018,1017,10,10,10,10,6,,0.00,1,,72<br />
2006-6-16,31,23,17,18,14,11,88,60,29,1018,1016,1014,10,10,10,29,11,,0.00,5,Rain-Thunderstorm,111<br />
2006-6-17,22,18,14,17,15,11,100,83,64,1019,1017,1015,10,10,8,32,11,,0.00,5,Rain-Thunderstorm,349<br />
2006-6-18,25,18,10,15,12,9,94,70,44,1020,1019,1016,10,10,10,16,6,,0.00,3,,209<br />
2006-6-19,31,22,14,19,15,13,94,69,40,1017,1016,1014,10,10,10,47,10,69,0.00,3,Rain-Thunderstorm,211<br />
2006-6-20,29,22,15,19,16,13,94,68,40,1018,1017,1016,10,10,10,21,11,,0.00,1,Rain,242<br />
2006-6-21,29,23,17,21,18,16,94,75,51,1017,1014,1012,10,10,10,21,6,,0.00,2,Rain-Thunderstorm,41<br />
2006-6-22,26,21,17,19,16,13,100,74,50,1016,1014,1013,10,10,10,27,16,,0.00,3,Rain-Thunderstorm,245<br />
2006-6-23,23,19,15,14,12,9,88,64,44,1019,1018,1016,10,10,10,19,10,,0.00,2,,342<br />
2006-6-24,26,20,15,16,14,11,82,67,51,1019,1018,1016,10,10,10,14,8,,0.00,4,,73<br />
2006-6-25,30,23,16,20,17,14,88,69,51,1017,1015,1012,10,10,10,14,10,,0.00,2,Rain,111<br />
2006-6-26,29,23,17,18,16,14,94,66,42,1018,1015,1012,,,,21,10,,0.00,,,248<br />
2006-6-27,29,22,15,17,15,13,100,73,40,1020,1019,1017,10,9,3,39,10,52,0.00,4,Rain-Thunderstorm,207<br />
2006-6-28,21,17,14,17,16,13,100,93,78,1021,1020,1019,10,6,0,14,5,,0.00,6,Fog-Rain,339<br />
2006-6-29,23,18,14,16,15,13,100,84,57,1022,1021,1019,10,10,7,23,8,,0.00,5,Fog-Rain-Thunderstorm,26<br />
2006-6-30,17,16,14,16,13,13,100,90,77,1027,1023,1021,10,8,3,29,16,,0.00,7,Rain,344<br />
2006-7-1,23,18,14,15,13,10,100,74,46,1027,1026,1025,10,9,6,19,11,,0.00,5,Rain,5<br />
2006-7-2,23,17,11,12,10,8,88,60,41,1026,1025,1023,10,10,10,29,13,52,0.00,1,,77<br />
2006-7-3,24,18,13,15,12,10,82,64,50,1023,1021,1020,10,10,10,23,10,,0.00,1,,78<br />
2006-7-4,26,20,14,15,13,12,94,67,44,1021,1021,1020,10,10,10,19,8,,0.00,1,,124<br />
2006-7-5,27,20,14,15,13,10,88,61,36,1021,1020,1019,,,,16,10,,0.00,,,134<br />
2006-7-6,30,21,13,18,15,11,88,65,42,1020,1018,1016,,,,13,8,,0.00,,,129<br />
2006-7-7,27,21,16,19,17,14,94,72,48,1017,1016,1015,10,10,10,19,10,,0.00,5,Rain-Thunderstorm,238<br />
2006-7-8,25,20,16,19,17,15,100,82,61,1020,1018,1016,10,10,3,19,11,27,0.00,4,Rain,257<br />
2006-7-9,28,21,15,18,16,14,100,74,42,1021,1020,1019,10,10,10,16,8,,0.00,3,,216<br />
2006-7-10,30,23,17,18,16,12,94,65,35,1025,1023,1021,10,10,10,14,10,,0.00,1,,259<br />
2006-7-11,32,23,16,20,16,14,94,59,35,1025,1023,1021,,,,11,6,,0.00,,,220<br />
2006-7-12,30,25,20,20,17,14,88,67,37,1024,1023,1022,10,10,10,34,13,,0.00,2,Rain-Thunderstorm,360<br />
2006-7-13,30,23,16,19,17,12,94,69,33,1023,1021,1020,10,10,10,35,6,,0.00,3,Rain-Thunderstorm,133<br />
2006-7-14,25,20,15,19,16,10,94,76,47,1027,1023,1021,10,9,3,29,11,,0.00,5,Rain-Thunderstorm,348<br />
2006-7-15,24,17,11,11,9,7,82,58,36,1029,1028,1027,10,10,10,16,10,,0.00,5,,6<br />
2006-7-16,22,17,12,10,8,3,82,55,33,1030,1029,1027,10,10,10,23,10,,0.00,1,,13<br />
2006-7-17,27,18,10,11,8,7,87,52,30,1028,1026,1025,,,,16,8,,0.00,,,11<br />
2006-7-18,30,20,11,12,9,5,88,50,20,1025,1024,1021,,,,14,5,,0.00,,,311<br />
2006-7-19,33,24,15,13,10,7,72,44,20,1023,1022,1020,,,,14,10,,0.00,,,211<br />
2006-7-20,34,24,15,14,11,8,77,42,21,1021,1020,1019,,,,13,6,,0.00,,,166<br />
2006-7-21,33,26,19,19,14,12,78,57,29,1021,1020,1019,10,10,8,37,13,58,0.00,3,Rain-Thunderstorm,256<br />
2006-7-22,32,24,18,17,13,7,83,51,21,1020,1019,1017,10,10,10,14,8,,0.00,1,,345<br />
2006-7-23,30,23,16,17,13,9,94,56,33,1019,1018,1017,10,10,10,21,6,,0.00,,Rain,283<br />
2006-7-24,30,23,16,18,16,13,94,64,35,1021,1020,1017,10,10,10,26,10,,0.00,4,Rain,293<br />
2006-7-25,31,24,19,16,14,12,73,53,31,1021,1020,1018,,,,14,6,,0.00,,,26<br />
2006-7-26,31,24,18,16,13,12,78,50,31,1020,1019,1017,,,,13,3,,0.00,,,46<br />
2006-7-27,34,26,18,17,14,12,83,53,28,1018,1017,1015,,,,13,6,,0.00,,,239<br />
2006-7-28,31,23,17,18,15,13,88,64,35,1015,1012,1010,10,10,10,26,6,,0.00,6,Rain-Thunderstorm,249<br />
2006-7-29,27,22,17,19,17,16,100,84,54,1011,1009,1008,10,8,1,26,11,45,0.00,4,Fog-Rain-Thunderstorm,270<br />
2006-7-30,30,23,16,18,15,11,100,65,31,1014,1013,1011,10,10,8,16,11,37,0.00,2,Rain,284<br />
2006-7-31,28,23,18,19,16,13,94,77,42,1015,1014,1012,10,9,3,32,10,58,0.00,4,Rain-Thunderstorm,251<br />
2006-8-1,25,20,16,18,16,13,100,78,47,1013,1011,1008,10,10,10,23,13,,0.00,4,Rain,244<br />
2006-8-2,23,18,14,15,10,5,94,64,33,1010,1009,1007,10,10,10,35,23,,0.00,4,Rain,253<br />
2006-8-3,19,16,12,13,11,7,94,74,52,1008,1007,1006,10,9,3,21,11,,0.00,5,Rain-Thunderstorm,195<br />
2006-8-4,17,14,13,13,12,12,100,86,72,1010,1008,1007,10,10,10,21,8,,0.00,6,Rain,305<br />
2006-8-5,19,16,13,14,13,11,94,82,60,1011,1010,1010,10,10,10,32,14,,0.00,7,Rain,286<br />
2006-8-6,19,17,14,16,15,13,100,92,78,1010,1009,1008,10,8,3,24,16,,0.00,7,Rain,306<br />
2006-8-7,19,17,15,16,14,12,100,86,68,1010,1009,1008,10,9,4,34,21,53,0.00,6,Rain,315<br />
